superkingdom	kingdom	phylum	class	order	genus	species
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_canimorsus
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_ochracea
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga_algicola
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga_baltica
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga_lytica
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia_forsetii
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceibacter	Croceibacter_atlanticus
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia_sp_4H375
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia_sp_MED134
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_X	Flavobacteriaceae_bacterium_351910
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_aquatile
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_branchiophilum
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_chungnamense
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_columnare
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_frigidarium
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_frigidimaris
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_hercynium
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_indicum
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_johnsoniae
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_koreense
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_psychrophilum
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp_FLH_01109
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp_FLMR_00109
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp_FLSF_00809
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa_agariphila
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix_sp_5H374
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter_sp_HTCC2170
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides_sp_A21
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens_dokdonensis
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens_marinus
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter_sp_MED152
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus_torquis
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea_biformata
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella_sp_PG2
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia_galactanivorans
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zunongwangia	Zunongwangia_profunda
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriales_X	Candidatus_Karelsulcia	Candidatus_Karelsulcia_muelleri
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriales_X	Candidatus_Walczuchella	Candidatus_Walczuchella_monophlebidarum
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriales_X	Flavobacteriales_XX	Candidatus_Uzinura_diaspidicola
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Owenweeksiaceae	Owenweeksia	Owenweeksia_hongkongensis
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_formosense
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_gallinarum
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_sp_StRB126
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia_anophelis
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Kaistella	Kaistella_antarctica
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Ornithobacterium	Ornithobacterium_rhinotracheale
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella	Riemerella_anatipestifer
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Weeksella	Weeksella_virosa
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriia_X	Flavobacteriia_XX	Flavobacteriia_XXX	uncultured_Flavobacteriia_bacterium
Bacteria	Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
Bacteria	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Saprospira	Saprospira_grandis
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_heparinus
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	Pseudopedobacter_saltans
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	Solitalea_canadensis
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium_kitahiroshimense
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium_sp_ML3W
Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	uncultured_Sphingobacterium_sp_EB080L08E11
Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	Halobacteriovorax_marinus
Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus
Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Micavibrio	Micavibrio_aeruginosavorus
Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrio	Pseudobdellovibrio_exovorus
Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	Caldisericum_exile
Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella_acetivorans
Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Hippeaceae	Hippea	Hippea_maritima
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter_butzleri
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter_nitrofigilis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter_sp_L
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_coli
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_curvus
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_fetus
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_gracilis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_hominis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_iguaniorum
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_insulaenigrae
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_jejuni
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_lari
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_rectus
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_sp_RM16704
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_sputorum
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_upsaliensis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_acinonychis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_bizzozeronii
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cetorum
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_cinaedi
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_felis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_heilmannii
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_hepaticus
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_mustelae
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter_pylori
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Wolinella	Wolinella_succinogenes
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	Candidatus_Sulfuricurvum_sp_RIFRC1
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	Sulfuricurvum_kujiense
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas_autotrophica
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas_denitrificans
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum_barnesii
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum_deleyianum
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum_multivorans
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Nitratifractor	Nitratifractor_salsuginis
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum_lithotrophicum
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum_sp_NBC371
Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Nautilia	Nautilia_profundicola
Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nitratiruptoraceae	Nitratiruptor	Nitratiruptor_sp_SB1552
Bacteria	Candidatus_Absconditabacteria	Candidatus_Absconditabacteria_X	Candidatus_Absconditabacteria_XX	Candidatus_Absconditabacteria_XXX	Candidatus_Absconditabacteria_XXXX	candidate_division_SR1_bacterium_AalborgAAW1
Bacteria	Candidatus_Absconditabacteria	Candidatus_Absconditabacteria_X	Candidatus_Absconditabacteria_XX	Candidatus_Absconditabacteria_XXX	Candidatus_Absconditabacteria_XXXX	candidate_division_SR1_bacterium_RAAC1SR11
Bacteria	Candidatus_Bipolaricaulota	Candidatus_Bipolaricaulota_X	Candidatus_Bipolaricaulota_XX	Candidatus_Bipolaricaulota_XXX	Candidatus_Bipolaricaulota_XXXX	uncultured_Acetothermia_bacterium
Bacteria	Candidatus_Cloacimonadota	Candidatus_Cloacimonadia	Candidatus_Cloacimonadales	Candidatus_Cloacimonadaceae	Cloacimonas	Candidatus_Cloacimonas_acidaminovorans
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_X	Candidatus_Saccharibacteria_XX	Candidatus_Saccharibacteria_XXX	Candidatus_Saccharibacteria_XXXX	Candidatus_Saccharibacteria_bacterium_RAAC3TM71
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Saccharimonadales	Candidatus_Saccharimonadaceae	Saccharimonas	Candidatus_Saccharimonas_aalborgensis
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_abortus
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_avium
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_caviae
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_felis
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_muridarum
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_pecorum
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_pneumoniae
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_psittaci
Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia_trachomatis
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Criblamydiaceae	Criblamydia	Criblamydia_sequanensis
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Criblamydiaceae	Estrella	Estrella_lausannensis
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Neochlamydia	Neochlamydia_hartmannellae
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydia_acanthamoebae
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Protochlamydia	Candidatus_Protochlamydia_amoebophila
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Protochlamydia	Candidatus_Protochlamydia_naegleriophila
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania	Simkania_negevensis
Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Waddliaceae	Waddlia	Waddlia_chondrophila
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum_parvum
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum_tepidum
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium_limicola
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium_phaeobacteroides
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Pelodictyon	Pelodictyon_luteolum
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Pelodictyon	Pelodictyon_phaeoclathratiforme
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris_aestuarii
Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chloroherpetonaceae	Chloroherpeton	Chloroherpeton_thalassium
Bacteria	Chlorobiota	Chlorobiota_X	Chlorobiota_XX	Chlorobiota_XXX	Chlorobiota_XXXX	uncultured_Chlorobiota_bacterium
Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	Anaerolinea_thermophila
Bacteria	Chloroflexota	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea_aerophila
Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus_aggregans
Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus_aurantiacus
Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus_castenholzii
Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus_sp_RS1
Bacteria	Chloroflexota	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Herpetosiphon_aurantiacus
Bacteria	Chloroflexota	Chloroflexota_X	Chloroflexota_XX	Chloroflexota_XXX	Thermobaculum	Thermobaculum_terrenum
Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides_mccartyi
Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides_sp_UCH007
Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidia_X	Dehalococcoidia_XX	Dehalogenimonas	Dehalogenimonas_lykanthroporepellens
Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidia_X	Dehalococcoidia_XX	Dehalogenimonas	Dehalogenimonas_sp_WBC2
Bacteria	Chrysiogenota	Chrysiogenetes	Chrysiogenales	Chrysiogenaceae	Desulfurispirillum	Desulfurispirillum_indicum
Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter_proteolyticus
Bacteria	Cyanobacteriota	Cyanobacteriota_X	Cyanobacteriota_XX	Cyanobacteriota_XXX	Cyanobacteriota_XXXX	cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB
Bacteria	Cyanobacteriota	Cyanobacteriota_X	Cyanobacteriota_XX	Cyanobacteriota_XXX	Cyanobacteriota_XXXX	uncultured_cyanobacterium
Bacteria	Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	Acaryochloris_marina
Bacteria	Cyanobacteriota	Cyanophyceae	Acaryochloridales	Thermosynechococcaceae	Thermosynechococcus	Thermosynechococcus_sp_NK55a
Bacteria	Cyanobacteriota	Cyanophyceae	Acaryochloridales	Thermosynechococcaceae	Thermosynechococcus	Thermosynechococcus_vestitus
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Atelocyanobacterium	Candidatus_Atelocyanobacterium_thalassa
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera_subtropica
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Gloeothece	Gloeothece_citriformis
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Gloeothece	Gloeothece_membranacea
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Gloeothece	Gloeothece_verrucosa
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Chroococcaceae	Gloeocapsa	Gloeocapsa_sp_PCC_7428
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium_aponinum
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium_stanieri
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Geminocystis	Geminocystis_sp_NIES3708
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Geminocystis	Geminocystis_sp_NIES3709
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Picosynechococcus	Leptolyngbya_sp_PCC_7376
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Picosynechococcus	Picosynechococcus_sp._PCC_7002
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Picosynechococcus	Picosynechococcus_sp_PCC_7002
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Halothecacae	Halothece	Halothece_sp_PCC_7418
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis_aeruginosa
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis_viridis
Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis	Chroococcidiopsis_thermalis
Bacteria	Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Allocoleopsis	Allocoleopsis_franciscana
Bacteria	Cyanobacteriota	Cyanophyceae	Geitlerinematales	Geitlerinemataceae	Geitlerinema	Geitlerinema_sp_PCC_7407
Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter_kilaueensis
Bacteria	Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter_violaceus
Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Chamaesiphonaceae	Chamaesiphon	Chamaesiphon_minutus
Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Gomontiellaceae	Crinalium	Crinalium_epipsammum
Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_sp_PCC_73110
Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_sp_PCC_7375
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_circinale
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_crassum
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_fallax
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_flos-aquae
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_flosaquae
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_lemmermannii
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum_planctonicum
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Nodularia	Nodularia_spumigena
Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Sphaerospermopsis	Sphaerospermopsis_aphanizomenoides
